Location,Function,Intent,Generics,Subtype,Regular,Ignored,Unknown
/usr/include/curses.h:608:28,addchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1034:28 <Spelling=<scratch space>:195:1>,noraw_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:610:28,addstr,Ignored,0,0,0,0,0
/usr/include/pthread.h:1004:12,pthread_rwlock_clockrdlock,Ignored,0,0,0,0,0
/usr/include/curses.h:614:28,attr_get,Ignored,0,0,0,0,0
/usr/include/curses.h:615:28,attr_off,Ignored,0,0,0,0,0
/usr/include/wchar.h:536:18,wcstof64x_l,Ignored,0,0,0,0,0
/usr/include/curses.h:1766:28,mvinnwstr,Ignored,0,0,0,0,0
/usr/include/curses.h:623:28,box,Ignored,0,0,0,0,0
/usr/include/curses.h:626:28,chgat,Ignored,0,0,0,0,0
/usr/include/curses.h:628:28,clearok,Ignored,0,0,0,0,0
/usr/include/wchar.h:643:12,wscanf,Ignored,0,0,0,0,0
/usr/include/curses.h:640:29,delscreen,Ignored,0,0,0,0,0
/usr/include/curses.h:643:33,derwin,Ignored,0,0,0,0,0
/usr/include/curses.h:1821:28,wvline_set,Ignored,0,0,0,0,0
/usr/include/curses.h:654:31,getbkgd,Ignored,0,0,0,0,0
/usr/include/curses.h:657:28,getstr,Ignored,0,0,0,0,0
/usr/include/curses.h:973:29,is_syncok,Ignored,0,0,0,0,0
/usr/include/curses.h:1083:28 <Spelling=<scratch space>:244:1>,key_defined_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:666:29,immedok,Ignored,0,0,0,0,0
/usr/include/curses.h:1757:28,mvaddnwstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1820:33,wunctrl,Ignored,0,0,0,0,0
/usr/include/wchar.h:218:17,wcstok,Ignored,0,0,0,0,0
/usr/include/curses.h:677:28,insnstr,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:203:1 <Spelling=<scratch space>:103:1>,nanf,Ignored,0,0,0,0,0
/usr/include/time.h:371:12,timespec_get,Ignored,0,0,0,0,0
/usr/include/curses.h:860:28,winsch,Ignored,0,0,0,0,0
/usr/include/wchar.h:835:17,fgetws_unlocked,Ignored,0,0,0,0,0
/usr/include/curses.h:1064:28 <Spelling=<scratch space>:225:1>,ungetch_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:682:29,is_linetouched,Ignored,0,0,0,0,0
/usr/include/wchar.h:552:17,wcpcpy,Ignored,0,0,0,0,0
/usr/include/curses.h:683:29,is_wintouched,Ignored,0,0,0,0,0
/usr/include/curses.h:689:28,meta,Ignored,0,0,0,0,0
/usr/include/curses.h:694:28,mvaddnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:705:28,mvinchnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1061:31 <Spelling=<scratch space>:222:1>,termattrs_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:709:28,mvinsnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1806:28,wecho_wchar,Ignored,0,0,0,0,0
/usr/include/stdlib.h:781:12,mkostemps64,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:203:1 <Spelling=<scratch space>:52:1>,nanf32,Ignored,0,0,0,0,0
/usr/include/unistd.h:389:16,pread,Ignored,0,0,0,0,0
/usr/include/curses.h:710:28,mvinsstr,Ignored,0,0,0,0,0
/usr/include/time.h:159:19,localtime_r,Ignored,0,0,0,0,0
/usr/include/curses.h:718:28,mvwaddchnstr,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:421:1 <Spelling=<scratch space>:223:1>,__getpayloadf64x,Ignored,0,0,0,0,0
/usr/include/curses.h:910:28,getparx,Ignored,0,0,0,0,0
/usr/include/string.h:175:12,strcoll_l,Ignored,0,0,0,0,0
/usr/include/curses.h:720:28,mvwaddnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1067:28 <Spelling=<scratch space>:228:1>,vidattr_sp,Ignored,0,0,0,0,0
/usr/include/time.h:83:15,mktime,Ignored,0,0,0,0,0
/usr/include/curses.h:726:28,mvwgetstr,Ignored,0,0,0,0,0
/usr/include/curses.h:908:28,getmaxx,Ignored,0,0,0,0,0
/usr/include/curses.h:906:28,getbegx,Ignored,0,0,0,0,0
/usr/include/curses.h:721:28,mvwaddstr,Ignored,0,0,0,0,0
/usr/include/curses.h:728:28,mvwin,Ignored,0,0,0,0,0
/usr/include/curses.h:1799:28,wadd_wchnstr,Ignored,0,0,0,0,0
files.c:1648:15,fread,Ignored,0,0,0,0,0
/usr/include/curses.h:729:31,mvwinch,Ignored,0,0,0,0,0
/usr/include/dirent.h:340:12,alphasort64,Ignored,0,0,0,0,0
/usr/include/curses.h:730:28,mvwinchnstr,Ignored,0,0,0,0,0
/usr/include/wchar.h:588:12,fwide,Ignored,0,0,0,0,0
/usr/include/wchar.h:696:12,vwscanf,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/fcntl-linux.h:414:18,vmsplice,Ignored,0,0,0,0,0
/usr/include/curses.h:736:28,mvwinstr,Ignored,0,0,0,0,0
/usr/include/curses.h:766:28,redrawwin,Ignored,0,0,0,0,0
/usr/include/curses.h:739:28,mvwscanw,Ignored,0,0,0,0,0
/usr/include/curses.h:741:28,mvwvline,Ignored,0,0,0,0,0
/usr/include/curses.h:753:28,notimeout,Ignored,0,0,0,0,0
/usr/include/curses.h:755:28,overwrite,Ignored,0,0,0,0,0
/usr/include/curses.h:756:28,pair_content,Ignored,0,0,0,0,0
/usr/include/curses.h:1744:28,in_wch,Ignored,0,0,0,0,0
/usr/include/unistd.h:296:12,eaccess,Ignored,0,0,0,0,0
/usr/include/curses.h:719:28,mvwaddchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:758:28,pechochar,Ignored,0,0,0,0,0
/usr/include/curses.h:701:28,mvgetnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:759:28,pnoutrefresh,Ignored,0,0,0,0,0
/usr/include/curses.h:967:29,is_leaveok,Ignored,0,0,0,0,0
/usr/include/curses.h:761:28,printw,Ignored,0,0,0,0,0
/usr/include/curses.h:763:28,putwin,Ignored,0,0,0,0,0
/usr/include/pthread.h:285:12,pthread_attr_init,Ignored,0,0,0,0,0
/usr/include/curses.h:1743:28,hline_set,Ignored,0,0,0,0,0
/usr/include/curses.h:773:28,scanw,Ignored,0,0,0,0,0
/usr/include/curses.h:778:28,scroll,Ignored,0,0,0,0,0
/usr/include/curses.h:2026:32 <Spelling=<scratch space>:264:1>,ungetmouse_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:781:28,scr_set,Ignored,0,0,0,0,0
/usr/include/curses.h:787:28,slk_attr_on,Ignored,0,0,0,0,0
/usr/include/curses.h:798:28,slk_set,Ignored,0,0,0,0,0
/usr/include/curses.h:821:28,vw_printw,Ignored,0,0,0,0,0
/usr/include/curses.h:823:28,vwscanw,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:98:1 <Spelling=<scratch space>:327:1>,__frexpf32,Ignored,0,0,0,0,0
/usr/include/curses.h:1085:29 <Spelling=<scratch space>:246:1>,nofilter_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:831:28,waddstr,Ignored,0,0,0,0,0
/usr/include/curses.h:838:28,wattr_set,Ignored,0,0,0,0,0
/usr/include/signal.h:137:13,psiginfo,Ignored,0,0,0,0,0
/usr/include/curses.h:839:28,wbkgd,Ignored,0,0,0,0,0
/usr/include/curses.h:840:29,wbkgdset,Ignored,0,0,0,0,0
/usr/include/curses.h:935:28,extended_pair_content,Ignored,0,0,0,0,0
/usr/include/curses.h:842:28,wchgat,Ignored,0,0,0,0,0
/usr/include/curses.h:1729:28,add_wchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:843:28,wclear,Ignored,0,0,0,0,0
/usr/include/curses.h:844:28,wclrtobot,Ignored,0,0,0,0,0
/usr/include/curses.h:848:28,wdelch,Ignored,0,0,0,0,0
/usr/include/dirent.h:293:12,scandirat,Ignored,0,0,0,0,0
/usr/include/unistd.h:589:12,execle,Ignored,0,0,0,0,0
/usr/include/stdio.h:437:12 <Spelling=/usr/include/stdio.h:437:24>,scanf,Ignored,0,0,0,0,0
/usr/include/curses.h:851:28,werase,Ignored,0,0,0,0,0
/usr/include/curses.h:905:28,getcury,Ignored,0,0,0,0,0
/usr/include/curses.h:819:28,vwprintw,Ignored,0,0,0,0,0
/usr/include/curses.h:853:28,wgetnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:855:28,whline,Ignored,0,0,0,0,0
/usr/include/curses.h:856:31,winch,Ignored,0,0,0,0,0
/usr/include/curses.h:857:28,winchnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1797:28,vline_set,Ignored,0,0,0,0,0
/usr/include/curses.h:863:28,winsnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:864:28,winsstr,Ignored,0,0,0,0,0
/usr/include/dirent.h:380:12,versionsort,Ignored,0,0,0,0,0
/usr/include/curses.h:1825:28 <Spelling=<scratch space>:255:1>,erasewchar_sp,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:79:1 <Spelling=<scratch space>:267:1>,__sincosf32x,Ignored,0,0,0,0,0
/usr/include/curses.h:876:28,wstandout,Ignored,0,0,0,0,0
/usr/include/curses.h:1759:28,mvget_wch,Ignored,0,0,0,0,0
/usr/include/curses.h:1787:28,mvwins_wstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1798:28,wadd_wch,Ignored,0,0,0,0,0
/usr/include/string.h:444:14,strerror_r,Ignored,0,0,0,0,0
/usr/include/curses.h:878:29,wsyncdown,Ignored,0,0,0,0,0
/usr/include/curses.h:880:29,wtimeout,Ignored,0,0,0,0,0
/usr/include/curses.h:1077:28 <Spelling=<scratch space>:238:1>,get_escdelay_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:882:28,wvline,Ignored,0,0,0,0,0
/usr/include/curses.h:887:28,tigetflag,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:370:1 <Spelling=/usr/include/x86_64-linux-gnu/bits/mathcalls.h:370:20>,canonicalize,Ignored,0,0,0,0,0
/usr/include/curses.h:890:28,putp,Ignored,0,0,0,0,0
/usr/include/curses.h:904:28,getcurx,Ignored,0,0,0,0,0
/usr/include/pwd.h:116:23,getpwnam,Ignored,0,0,0,0,0
/usr/include/curses.h:933:28,define_key,Ignored,0,0,0,0,0
/usr/include/curses.h:1773:28,mvwadd_wchnstr,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:110:1 <Spelling=<scratch space>:310:1>,modff64,Ignored,0,0,0,0,0
/usr/include/pthread.h:401:12,pthread_attr_getaffinity_np,Ignored,0,0,0,0,0
/usr/include/curses.h:954:28,wresize,Ignored,0,0,0,0,0
/usr/include/curses.h:962:29,is_cleared,Ignored,0,0,0,0,0
glthread/lock.c:732:13,pthread_once.$1,Ignored,0,0,0,0,0
/usr/include/curses.h:964:29,is_idlok,Ignored,0,0,0,0,0
/usr/include/curses.h:965:29,is_immedok,Ignored,0,0,0,0,0
/usr/include/curses.h:966:29,is_keypad,Ignored,0,0,0,0,0
/usr/include/curses.h:969:29,is_notimeout,Ignored,0,0,0,0,0
/usr/include/curses.h:971:29,is_scrollok,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:427:1 <Spelling=<scratch space>:225:1>,setpayloadsigf64x,Ignored,0,0,0,0,0
/usr/include/curses.h:972:29,is_subwin,Ignored,0,0,0,0,0
/usr/include/curses.h:974:28,wgetdelay,Ignored,0,0,0,0,0
/usr/include/curses.h:975:28,wgetscrreg,Ignored,0,0,0,0,0
/usr/include/curses.h:996:28 <Spelling=<scratch space>:157:1>,baudrate_sp,Ignored,0,0,0,0,0
/usr/include/wchar.h:417:18,wcstof64x,Ignored,0,0,0,0,0
/usr/include/curses.h:999:28 <Spelling=<scratch space>:160:1>,cbreak_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1000:28 <Spelling=<scratch space>:161:1>,curs_set_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1079:28 <Spelling=<scratch space>:240:1>,free_pair_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1003:28 <Spelling=<scratch space>:164:1>,def_shell_mode_sp,Ignored,0,0,0,0,0
browser.c:676:12,first_sc_for.$1,Ignored,0,0,0,0,0
/usr/include/stdio.h:794:13,clearerr_unlocked,Ignored,0,0,0,0,0
/usr/include/pthread.h:1027:12,pthread_rwlock_trywrlock,Ignored,0,0,0,0,0
/usr/include/curses.h:1008:29 <Spelling=<scratch space>:169:1>,erasechar_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:953:28,use_window,Ignored,0,0,0,0,0
/usr/include/curses.h:1009:29 <Spelling=<scratch space>:170:1>,filter_sp,Ignored,0,0,0,0,0
/usr/include/pthread.h:1033:12,pthread_rwlock_timedwrlock,Ignored,0,0,0,0,0
/usr/include/curses.h:1012:33 <Spelling=<scratch space>:173:1>,getwin_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1016:29 <Spelling=<scratch space>:177:1>,has_il_sp,Ignored,0,0,0,0,0
/usr/include/wchar.h:144:12,wcscoll_l,Ignored,0,0,0,0,0
/usr/include/curses.h:1017:28 <Spelling=<scratch space>:178:1>,init_color_sp,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:310:1 <Spelling=<scratch space>:227:1>,__remquo,Ignored,0,0,0,0,0
/usr/include/curses.h:1018:28 <Spelling=<scratch space>:179:1>,init_pair_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:2047:29,_tracef,Ignored,0,0,0,0,0
/usr/include/curses.h:1020:29 <Spelling=<scratch space>:181:1>,isendwin_sp,Ignored,0,0,0,0,0
/usr/include/stdio.h:513:12,fgetc,Ignored,0,0,0,0,0
/usr/include/curses.h:2024:32 <Spelling=<scratch space>:262:1>,has_mouse_sp,Ignored,0,0,0,0,0
/usr/include/unistd.h:819:12,link,Ignored,0,0,0,0,0
/usr/include/curses.h:1022:29 <Spelling=<scratch space>:183:1>,killchar_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1027:33 <Spelling=<scratch space>:188:1>,newterm_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1733:29,bkgrndset,Ignored,0,0,0,0,0
/usr/include/wchar.h:378:15,wcstod,Ignored,0,0,0,0,0
/usr/include/curses.h:1028:33 <Spelling=<scratch space>:189:1>,newwin_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1029:28 <Spelling=<scratch space>:190:1>,nl_sp,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/cpu-set.h:117:12,__sched_cpucount,Ignored,0,0,0,0,0
/usr/include/curses.h:1092:28 <Spelling=<scratch space>:253:1>,use_legacy_coding_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1035:28 <Spelling=<scratch space>:196:1>,pair_content_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1042:28 <Spelling=<scratch space>:203:1>,savetty_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1043:28 <Spelling=<scratch space>:204:1>,scr_init_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1050:28 <Spelling=<scratch space>:211:1>,slk_attr_set_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1051:28 <Spelling=<scratch space>:212:1>,slk_clear_sp,Ignored,0,0,0,0,0
/usr/include/wchar.h:602:12,wprintf,Ignored,0,0,0,0,0
/usr/include/curses.h:1056:28 <Spelling=<scratch space>:217:1>,slk_refresh_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1057:28 <Spelling=<scratch space>:218:1>,slk_restore_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1058:28 <Spelling=<scratch space>:219:1>,slk_set_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1063:28 <Spelling=<scratch space>:224:1>,typeahead_sp,Ignored,0,0,0,0,0
/usr/include/unistd.h:422:16,pread64,Ignored,0,0,0,0,0
/usr/include/curses.h:1824:31 <Spelling=<scratch space>:254:1>,term_attrs_sp,Ignored,0,0,0,0,0
/usr/include/wchar.h:458:22,wcstoq,Ignored,0,0,0,0,0
/usr/include/curses.h:1071:28 <Spelling=<scratch space>:232:1>,alloc_pair_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1073:28 <Spelling=<scratch space>:234:1>,define_key_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1080:28 <Spelling=<scratch space>:241:1>,init_extended_color_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1081:28 <Spelling=<scratch space>:242:1>,init_extended_pair_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1735:28,box_set,Ignored,0,0,0,0,0
/usr/include/curses.h:1082:29 <Spelling=<scratch space>:243:1>,is_term_resized_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1090:28 <Spelling=<scratch space>:251:1>,set_tabsize_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1091:28 <Spelling=<scratch space>:252:1>,use_default_colors_sp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:504:12,erand48_r,Ignored,0,0,0,0,0
/usr/include/curses.h:1727:28,add_wch,Ignored,0,0,0,0,0
/usr/include/curses.h:1732:28,bkgrnd,Ignored,0,0,0,0,0
/usr/include/curses.h:997:28 <Spelling=<scratch space>:158:1>,beep_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1738:28,get_wch,Ignored,0,0,0,0,0
/usr/include/curses.h:1739:28,get_wstr,Ignored,0,0,0,0,0
/usr/include/unistd.h:981:14,getpass,Ignored,0,0,0,0,0
/usr/include/curses.h:1740:28,getbkgrnd,Ignored,0,0,0,0,0
/usr/include/curses.h:1746:28,in_wchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1747:28,innwstr,Ignored,0,0,0,0,0
/usr/include/curses.h:669:28,inchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:825:28,vw_scanw,Ignored,0,0,0,0,0
/usr/include/stdlib.h:304:20,strtold_l,Ignored,0,0,0,0,0
/usr/include/curses.h:1748:28,ins_nwstr,Ignored,0,0,0,0,0
/usr/include/stdio.h:871:12,ftrylockfile,Ignored,0,0,0,0,0
/usr/include/curses.h:1761:28,mvgetn_wstr,Ignored,0,0,0,0,0
/usr/include/signal.h:134:13,psignal,Ignored,0,0,0,0,0
/usr/include/curses.h:1764:28,mvin_wchnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1768:28,mvins_wch,Ignored,0,0,0,0,0
/usr/include/curses.h:803:33,subpad,Ignored,0,0,0,0,0
/usr/include/curses.h:1771:28,mvvline_set,Ignored,0,0,0,0,0
/usr/include/stdio.h:406:12,dprintf,Ignored,0,0,0,0,0
/usr/include/curses.h:1772:28,mvwadd_wch,Ignored,0,0,0,0,0
./uniwidth.h:62:8,u16_strwidth,Ignored,0,0,0,0,0
/usr/include/curses.h:1774:28,mvwadd_wchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1782:28,mvwin_wchnstr,Ignored,0,0,0,0,0
/usr/include/curses.h:2055:31,_tracecchar_t,Ignored,0,0,0,0,0
/usr/include/string.h:466:13,explicit_bzero,Ignored,0,0,0,0,0
/usr/include/curses.h:1783:28,mvwin_wchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1784:28,mvwinnwstr,Ignored,0,0,0,0,0
/usr/include/signal.h:211:12,sigismember,Ignored,0,0,0,0,0
/usr/include/curses.h:1786:28,mvwins_wch,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:203:1 <Spelling=<scratch space>:46:1>,nanf64,Ignored,0,0,0,0,0
/usr/include/curses.h:1792:28,slk_wset,Ignored,0,0,0,0,0
/usr/include/curses.h:1795:28,vid_attr,Ignored,0,0,0,0,0
/usr/include/curses.h:2025:32 <Spelling=<scratch space>:263:1>,getmouse_sp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:509:12,lrand48_r,Ignored,0,0,0,0,0
/usr/include/curses.h:1800:28,wadd_wchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1802:28,waddwstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1804:29,wbkgrndset,Ignored,0,0,0,0,0
/usr/include/curses.h:1807:28,wget_wch,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/sys/stat.h:371:12,fchmodat,Ignored,0,0,0,0,0
/usr/include/curses.h:1809:28,wgetbkgrnd,Ignored,0,0,0,0,0
/usr/include/curses.h:1811:28,whline_set,Ignored,0,0,0,0,0
./prototypes.h:611:6,post_one_key,Unknown,0,0,3,0,0
chars.c:582:7,mbrevstrcasestr,Unknown,0,0,3,0,0
./prototypes.h:605:6,titlebar,Unknown,0,0,1,0,0
/usr/include/string.h:350:14,strstr,Unknown,0,0,2,0,0
./prototypes.h:595:5,get_mouseinput,Unknown,0,0,3,0,0
./prototypes.h:589:6,implant,Unknown,0,0,1,0,0
./prototypes.h:574:6,get_range,Unknown,0,0,2,0,0
./prototypes.h:566:8,breadth,Unknown,0,0,1,0,0
./prototypes.h:564:8,actual_x,Unknown,0,0,2,0,0
./prototypes.h:561:7,free_and_assign,Unknown,0,0,2,0,0
./prototypes.h:560:7,copy_of,Unknown,0,0,1,0,0
./prototypes.h:546:6,recode_NUL_to_LF,Unknown,0,0,2,0,0
./prototypes.h:544:6,parse_num,Unknown,0,0,1,0,0
./prototypes.h:541:13,tail,Unknown,0,0,1,0,0
./prototypes.h:516:8,quote_length,Unknown,0,0,1,0,0
./prototypes.h:503:6,update_multiline_undo,Unknown,0,0,1,0,0
text.c:2212:6,treat,Unknown,0,0,3,0,0
./prototypes.h:501:6,discard_until,Unknown,0,0,1,0,0
./prototypes.h:468:9,do_replace_loop,Unknown,0,0,4,0,0
./prototypes.h:460:5,findnextstr,Unknown,0,0,7,0,0
./prototypes.h:451:6,parse_syntax_commands,Unknown,0,0,2,0,0
./prototypes.h:437:5,do_prompt,Unknown,0,0,4,1,1
./prototypes.h:387:6,unlink_node,Unknown,0,0,1,0,0
./prototypes.h:385:13,make_new_node,Unknown,0,0,1,0,0
./prototypes.h:352:6,has_old_position,Unknown,0,0,1,0,0
./prototypes.h:607:6,statusline,Unknown,0,0,2,0,0
./prototypes.h:342:6,reset_history_pointer_for,Unknown,0,0,1,0,0
./prototypes.h:322:18,first_sc_for,Unknown,0,0,1,1,1
./prototypes.h:289:7,get_next_filename,Unknown,0,0,2,0,0
./prototypes.h:287:6,read_file,Unknown,0,0,4,0,0
./prototypes.h:276:6,delete_lockfile,Unknown,0,0,1,0,0
./prototypes.h:246:6,check_the_multis,Unknown,0,0,1,0,0
global.c:431:18,first_sc_for,Unknown,0,0,1,1,1
./prototypes.h:239:6,white_string,Unknown,0,0,1,0,0
/usr/include/unistd.h:371:16,read,Unknown,0,0,3,0,0
./prototypes.h:234:7,mbrevstrpbrk,Unknown,0,0,3,0,0
./prototypes.h:228:7,mbrevstrcasestr,Unknown,0,0,3,0,0
./prototypes.h:225:5,mbstrncasecmp,Unknown,0,0,3,0,0
./prototypes.h:559:7,mallocstrcpy,Unknown,0,0,2,0,0
./prototypes.h:220:5,collect_char,Unknown,0,0,2,0,0
./prototypes.h:212:6,control_mbrep,Unknown,0,0,2,0,0
./glob.h:662:1 <Spelling=<scratch space>:117:1>,rpl_glob_pattern_p,Unknown,0,0,2,0,0
./prototypes.h:502:6,add_undo,Unknown,0,0,2,0,0
/usr/include/locale.h:122:14,setlocale,Unknown,0,0,2,0,0
/usr/include/libintl.h:73:14,dcngettext,Unknown,0,0,5,0,0
./prototypes.h:447:12,strtosc,Unknown,0,0,1,0,0
./prototypes.h:221:5,advance_over,Unknown,0,0,2,0,0
rcfile.c:1562:8,strstr,Unknown,0,0,2,0,0
./dirname.h:43:7,mdir_name,Unknown,0,0,1,0,0
/usr/include/curses.h:2015:32,getmouse,Unknown,0,0,1,0,0
help.c:254:2,strcpy,Unknown,0,0,2,0,0
utils.c:339:7,mallocstrcpy,Unknown,0,0,2,0,0
winio.c:374:19,strchr,Unknown,0,0,2,0,0
cut.c:321:3,strcpy,Unknown,0,0,2,0,0
history.c:159:7,get_history_completion,Unknown,0,0,3,0,0
./prototypes.h:218:5,char_length,Unknown,0,0,1,0,0
./prototypes.h:258:6,ingraft_buffer,Unknown,0,0,1,0,0
rcfile.c:590:7,parse_next_regex,Unknown,0,0,1,0,0
malloc/dynarray_resize_clear.c:27:1 <Spelling=./dynarray.h:255:38>,gl_dynarray_resize_clear,Unknown,0,0,3,0,1
./prototypes.h:453:6,parse_rcfile,Unknown,0,0,3,0,0
winio.c:3509:6,edit_redraw,Unknown,0,0,2,0,0
chars.c:132:6,is_word_char,Unknown,0,0,2,0,0
./prototypes.h:295:7,safe_tempfile,Unknown,0,0,1,0,0
./gettext.h:168:1,npgettext_aux,Unknown,0,0,5,0,0
/usr/include/fcntl.h:205:12,openat,Unknown,0,0,3,0,0
./chdir-long.h:29:5,chdir_long,Unknown,0,0,1,0,0
search.c:541:2,strcat,Unknown,0,0,2,0,0
text.c:103:2,memmove,Unknown,0,0,1,0,2
tempname.c:142:1,try_nocreate,Unknown,0,0,1,0,0
utils.c:71:7,concatenate,Unknown,0,0,2,0,0
winio.c:2539:6,post_one_key,Unknown,0,0,3,0,0
/usr/include/signal.h:232:12,sigprocmask,Unknown,0,0,3,0,0
./prototypes.h:294:7,get_full_path,Unknown,0,0,1,0,0
/usr/include/curses.h:942:28,key_defined,Unknown,0,0,1,0,0
prompt.c:433:17,acquire_an_answer,Unknown,0,0,3,1,1
/usr/include/curses.h:889:31,tigetstr,Unknown,0,0,1,0,0
/usr/include/curses.h:871:28,wrefresh,Unknown,0,0,1,0,0
/usr/include/curses.h:870:28,wredrawln,Unknown,0,0,3,0,0
/usr/include/curses.h:867:28,wnoutrefresh,Unknown,0,0,1,0,0
./prototypes.h:592:5,get_kbinput,Unknown,0,0,2,0,0
/usr/include/unistd.h:889:12,getlogin_r,Unknown,0,0,2,0,0
./prototypes.h:547:8,recode_LF_to_NUL,Unknown,0,0,1,0,0
/usr/include/curses.h:868:28,wprintw,Unknown,0,0,2,0,0
text.c:572:3,strcat,Unknown,0,0,2,0,0
basename-lgpl.c:54:1,base_len,Unknown,0,0,1,0,0
/usr/include/curses.h:852:28,wgetch,Unknown,0,0,1,0,0
/usr/include/libintl.h:51:14,dcgettext,Unknown,0,0,3,0,0
./glob-libc.gl.h:141:12 <Spelling=./glob.h:589:17>,rpl_glob,Unknown,0,0,3,1,1
./prototypes.h:400:6,die,Unknown,0,0,1,0,0
chars.c:560:7,revstrcasestr,Unknown,0,0,3,0,0
chars.c:674:7,mbrevstrpbrk,Unknown,0,0,3,0,0
./prototypes.h:552:6,is_separate_word,Unknown,0,0,3,0,0
prompt.c:196:2,strncpy,Unknown,0,0,3,0,0
./prototypes.h:259:6,copy_from_buffer,Unknown,0,0,1,0,0
rcfile.c:1776:6,have_nanorc,Unknown,0,0,2,0,0
help.c:218:15,strlen,Unknown,0,0,1,0,0
./stat-time.h:91:1,get_stat_mtime_ns,Unknown,0,0,1,0,0
browser.c:270:6,findfile,Unknown,0,0,2,0,0
./prototypes.h:466:6,not_found_msg,Unknown,0,0,1,0,0
/usr/include/curses.h:737:28,mvwprintw,Unknown,0,0,4,0,0
history.c:472:28,strlen,Unknown,0,0,1,0,0
rcfile.c:1071:6,strncmp,Unknown,0,0,3,0,0
./prototypes.h:215:6,is_doublewidth,Unknown,0,0,1,0,0
utils.c:546:8,number_of_characters_in,Unknown,0,0,2,0,0
browser.c:712:7,browse_in,Unknown,0,0,1,0,0
